productId,sku,productCode,productName,category,brand,quantity,currentImageState,reasonNotMapped,recommendedFilename,suggestedFutureAction
"cmrnl07qc030ataecdl1kszu2","FOO-000744","PC100","Methi","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000744.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07r1030itaecwcqkjin2","FOO-000745","PC100","Milk","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000745.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07rp030qtaecunpppyk9","FOO-000746","PC100","Milk red pack","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000746.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07se030ytaecp7ifmghu","FOO-000747","PC100","Milkfood Ghee 900ml","Food Items","Milkfood","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000747.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07t10316taecp5d3dhgp","FOO-000748","PC100","Milkjoy ghee","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000748.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07tp031etaec80vxipls","DSH-000004","PC100","Milton scrub","Dishwashing","Milton","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000004.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07ue031mtaeciizslc70","FOO-000749","PC100","Mineral water 1 ltr","Food Items","Unbranded","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000749.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07v2031utaec4dhqfz0n","FOO-000750","PC100","Mishri","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000750.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07vq0322taec3cvg4axb","POO-000014","PC100","Moli gola","Pooja Essentials","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","POO-000014.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07we032ataecujutna1t","FOO-000751","PC100","Moms choice vermicilli 400gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000751.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07x4032itaecpzanpf9f","FOO-000752","PC100","Moong Chhilka 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000752.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07xr032qtaec2rxnfeqk","FOO-000753","PC100","Moong daal 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000753.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07yg032ytaecvlvtri83","FOO-000754","PC100","Moong daal Chhilka 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000754.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07z40336taec93mojdr0","FOO-000755","PC100","Moong daal Yellow 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000755.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07zt033etaectabaun3x","DET-000043","PC100","More light detergent powder 1kg","Detergents","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000043.webp","Capture or approve a product-specific image for this SKU."
"cmrnl080h033mtaec9y6gb4yj","FOO-000756","PC100","Mota bhujia","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000756.webp","Capture or approve a product-specific image for this SKU."
"cmrnl081v0342taeco32aijr4","HOM-000073","PC100","Mug","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000073.webp","Capture or approve a product-specific image for this SKU."
"cmrnl082j034ataecv3ztg20c","FOO-000757","PC100","Mulethi","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000757.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0837034itaec2rq6hluo","FOO-000758","PC100","Munch","Food Items","Munch","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000758.webp","Capture or approve a product-specific image for this SKU."
"cmrnl083v034qtaecciw6b8nl","FOO-000759","PC100","Mungfali","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000759.webp","Capture or approve a product-specific image for this SKU."
"cmrnl084k034ytaecff39rx94","FOO-000760","PC100","Mungfali 140g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000760.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08580356taec0ximyy7h","FOO-000761","PC100","Muskan Elachi pouch","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000761.webp","Capture or approve a product-specific image for this SKU."
"cmrnl085x035etaecox2nzf52","FOO-000762","PC100","Muskan Long pouch","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000762.webp","Capture or approve a product-specific image for this SKU."
"cmrnl086l035mtaec1dhgdmmk","FOO-000763","PC100","NESTLE GHEE CEXA","Food Items","Nestle","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000763.webp","Capture or approve a product-specific image for this SKU."
"cmrnl087a035utaecaz1z4v4w","HAI-000085","PC100","NIHAR SHANTI BADAM HAIR OIL 140ml","Hair Care","Nihar","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000085.webp","Capture or approve a product-specific image for this SKU."
"cmrnl087y0362taecu3yv4289","PER-000059","PC100","NIVEA MEN ALL IN ONE","Personal Care","Nivea","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000059.webp","Capture or approve a product-specific image for this SKU."
"cmrnl088n036ataecuzm0e1y4","HOM-000074","PC100","Nakoda dove soap case","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000074.webp","Capture or approve a product-specific image for this SKU."
"cmrnl089b036itaec3tat2nna","FOO-000764","PC100","Namkeen 225gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000764.webp","Capture or approve a product-specific image for this SKU."
"cmrnl089z036qtaecqz071xtj","FOO-000765","PC100","Namkeen 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000765.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08ao036ytaecz3oypf41","FOO-000766","PC100","Namkeen mixture bhujia","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000766.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08bb0376taecmej4koye","FOO-000767","PC100","Namkeen/buble 5rs","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000767.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08bz037etaec5le94hs7","FOO-000768","PC100","Natraj 621 hb pencil","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000768.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08co037mtaecp1tf2s7e","FOO-000769","PC100","Naturals bite roasted chana","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000769.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08dc037utaecx0ysz1hi","FOO-000770","PC100","Nature fresh kachi ghani 1ltr","Food Items","Unbranded","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000770.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08e00382taecbrf5f4o3","SKN-000052","PC100","Nature's cream","Skin Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000052.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08eo038ataecyu4vmglj","HAI-000086","PC100","Navratan oil","Hair Care","Unbranded","200gm","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000086.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08fd038itaeciv7k8zjv","FOO-000771","PC100","Nescafe 24g","Food Items","Nescafe","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000771.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08g2038qtaecucyjkyut","FOO-000772","PC100","Nescafe classic coffee pouch","Food Items","Nescafe","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000772.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08gq038ytaecnxhi57o3","FOO-000773","PC100","Neutri chura 300gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000773.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08he0396taeckzblaonf","DSH-000005","PC100","Nimeasy pouch","Dishwashing","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000005.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08i2039etaecuye8c2di","PER-000060","PC100","Nine sanitary regular 6u","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000060.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08iq039mtaec8z2i7385","DET-000044","PC100","Nip Surf","Detergents","Unbranded","kg","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000044.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08je039utaecz8x1twq5","HAI-000087","PC100","Nisha shampoo hair colour","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000087.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08k103a2taecl6ki255k","SKN-000053","PC100","Nivea aloe hydration body lotion 75ml","Skin Care","Nivea","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000053.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08kq03aataecwpvhu7at","PER-000061","PC100","Nivea fresh active","Personal Care","Nivea","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000061.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08le03aitaecg67o7vhj","SKN-000054","PC100","Nivea lotion blue","Skin Care","Nivea","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000054.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08m303aqtaecepv7vz19","FOO-000774","PC100","Nivea men deep 50ml","Food Items","Nivea","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000774.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08mr03aytaechl2gzohr","FOO-000775","PC100","Noor jahan special tea 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000775.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08o403betaec6cxjhpmu","PER-000062","PC100","OXIVEDA HEARBAL BELACH","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000062.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08ot03bmtaectt5kq1l3","PER-000063","PC100","OXYVEDA BLEACH","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000063.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08ph03butaeceghwp6an","HOM-000076","PC100","Odomas 55","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000076.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08q503c2taec3kvy1u80","FOO-000776","PC100","Oleev smart oil 1Ltr","Food Items","Oleev","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000776.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08qt03cataecuwnya7o9","ORA-000014","PC100","Oral B toothbrush","Oral Care","Oral-B","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000014.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08rh03citaeca1lxq561","ORA-000015","PC100","Oral-B brush Mrp50","Oral Care","Oral-B","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000015.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08s703cqtaec4jkbtu7n","FOO-000777","PC100","Oreo 10","Food Items","Oreo","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000777.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08su03cytaecihdaeano","BAB-000029","PC100","PONDS BB+CREAM","Baby Care","Ponds","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BAB-000029.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08tj03d6taec4gtvg8yj","PER-000064","PC100","PONDS BRIGHT BEAUTY","Personal Care","Ponds","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000064.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08u803detaeco3hrvmg3","PER-000065","PC100","PONDS COLD CREAM","Personal Care","Ponds","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000065.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08ux03dmtaecoj2jzpo5","FOO-000778","PC100","Palmolive shower gel 750ml","Food Items","Palmolive","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000778.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08vl03dutaec92p89ath","FOO-000779","PC100","Papaya soap","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000779.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08wa03e2taecjv0ci4uo","DIS-000051","PC100","Paper bag","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000051.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08wy03eataecnk8objvm","FOO-000780","PC100","Parachute coconut oil 45ml","Food Items","Parachute","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000780.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08xn03eitaecr92bvn8d","FOO-000781","PC100","Paras desi ghee","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000781.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08yb03eqtaec2hvb2s3m","FOO-000782","PC100","Paras ghee 500ml","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000782.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08z003eytaecj0cnhkf0","PER-000066","PC100","Paree Nights XXL 30 pads","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000066.webp","Capture or approve a product-specific image for this SKU."
"cmrnl08zo03f6taec69mxe6jb","PER-000067","PC100","Paree blue XL40 pads","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000067.webp","Capture or approve a product-specific image for this SKU."
"cmrnl090d03fetaecpofmmpjf","PER-000068","PC100","Paree regular40 pads","Personal Care","Unbranded","regular","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000068.webp","Capture or approve a product-specific image for this SKU."
"cmrnl091p03futaeckwwubfaa","FOO-000783","PC100","Parle candy","Food Items","Parle","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000783.webp","Capture or approve a product-specific image for this SKU."
"cmrnl092d03g2taeck9ffpgxy","ORA-000016","PC100","Patanjali dant kanti 40g","Oral Care","Patanjali","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000016.webp","Capture or approve a product-specific image for this SKU."
"cmrnl093203gataec3wi7g7bq","DSH-000006","PC100","Patanjali dishwash bar","Dishwashing","Patanjali","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DSH-000006.webp","Capture or approve a product-specific image for this SKU."
"cmrnl093s03gitaececinr208","FOO-000784","PC100","Patasa 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000784.webp","Capture or approve a product-specific image for this SKU."
"cmrnl094g03gqtaec9wspejln","FOO-000785","PC100","Patni mirchi 100g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000785.webp","Capture or approve a product-specific image for this SKU."
"cmrnl095503gytaectkf4efye","FOO-000786","PC100","Peanuts 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000786.webp","Capture or approve a product-specific image for this SKU."
"cmrnl097803hmtaec49wcbyp0","SKN-000057","PC100","Pears pure & gentle 250ml","Skin Care","Pears","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000057.webp","Capture or approve a product-specific image for this SKU."
"cmrnl097x03hutaec7rq2thuf","SKN-000058","PC100","Pears soft & fresh bodywash 250ml","Skin Care","Pears","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000058.webp","Capture or approve a product-specific image for this SKU."
"cmrnl098l03i2taeck3lihgra","ORA-000017","PC100","Pepsodent 2in1 2*130gm","Oral Care","Pepsodent","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000017.webp","Capture or approve a product-specific image for this SKU."
"cmrnl099a03iataec0rtubu4j","FOO-000787","PC100","Petha 300gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000787.webp","Capture or approve a product-specific image for this SKU."
"cmrnl099y03iitaecn6v17dhm","FOO-000788","PC100","Phenyl 1ltr","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000788.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09am03iqtaec2u3lw8s6","FOO-000789","PC100","Pink Rock Salt 1kg","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000789.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ba03iytaecgprd7gt7","CLN-000019","PC100","Pocha","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000019.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09bz03j6taec1ot9lj95","FOO-000790","PC100","Poha 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000790.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09cn03jetaec9rh724ri","FOO-000791","PC100","Poha 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000791.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09dc03jmtaectaspj6a5","CLN-000020","PC100","Polish brush","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000020.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09e103jutaeccx4jrb9r","SKN-000059","PC100","Ponds active charcol Facewash 150gm","Skin Care","Ponds","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000059.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09eq03k2taec7qyp1ego","SKN-000060","PC100","Ponds talcum powder 400g","Skin Care","Ponds","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000060.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09fe03kataeckh4c9zpf","FOO-000792","PC100","Popcorn","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000792.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09g203kitaeczj18i0vr","HOM-000077","PC100","Potato peelar","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000077.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09gr03kqtaect7olnmfz","CLN-000021","PC100","Power tile cleaner","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000021.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09he03kytaecsuujtbn6","FOO-000793","PC100","Pulse candy","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000793.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09i303l6taeczxsl1d7v","FOO-000794","PC100","Pumpkin seed 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000794.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ir03letaecq01yfira","FOO-000795","PC100","Puro rock salt","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000795.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09jf03lmtaecysdb6de8","FOO-000796","PC100","Qalam Rock salt 1kg","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000796.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09k403lutaecq31g6j3q","FOO-000797","PC100","Quaker Oats","Food Items","Quaker","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000797.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ks03m2taecpjo2i5sd","FOO-000798","PC100","Raag gold","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000798.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09lg03mataecxcpe91ui","FOO-000799","PC100","Raajmah 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000799.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09m503mitaec3gadlgn8","FOO-000800","PC100","Raajmah 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000800.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ms03mqtaec34jpte51","FOO-000801","PC100","Rage extra prm coffee","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000801.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ni03mytaecchxyev42","FOO-000802","PC100","Rai","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000802.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09o703n6taecnitydbwg","FOO-000803","PC100","Raj Soap 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000803.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ou03netaec34cll9a8","FOO-000804","PC100","Rajesh sabji masala","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000804.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09pm03nmtaec1v0hxz3g","HAI-000088","PC100","Ratmaar","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000088.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09qb03nutaecjb145h4c","FOO-000805","PC100","Real Apple juice 1L","Food Items","Real","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000805.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09r003o2taecc1ywtfl6","FOO-000806","PC100","Real juice 20","Food Items","Real","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000806.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ro03oataeclgl335n9","FOO-000807","PC100","Real masala juice 1L","Food Items","Real","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000807.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09sc03oitaeciernhpk0","FOO-000808","PC100","Red Level 500g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000808.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09t103oqtaecv3obslv2","FOO-000809","PC100","Red level natural 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000809.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09tq03oytaecdyacr6kr","SKN-000061","PC100","Revlon flex conditioner 592ml","Skin Care","Revlon","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000061.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09ue03p6taec9t3092fs","HAI-000089","PC100","Revlon permanent hair colour NB 30ml/20g buy1get1","Hair Care","Revlon","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000089.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09vs03pmtaec3j2jjw24","FOO-000811","PC100","Rewadi 300g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000811.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09wh03putaecdw8za6f3","FOO-000812","PC100","Rice aata","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000812.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09x503q2taec85u0154h","FOO-000813","PC100","Rice milk soap 100g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000813.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09xt03qataecml923q90","FOO-000814","PC100","Rice papad 100g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000814.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09yh03qitaecra5bx0w0","FOO-000815","PC100","Rice tukda 45","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000815.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09z603qqtaecbdy4e8fx","DET-000045","PC100","Rin bar","Detergents","Rin","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DET-000045.webp","Capture or approve a product-specific image for this SKU."
"cmrnl09zu03qytaecz49xgsgd","FOO-000816","PC100","Roasted peenuts 70gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000816.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a0j03r6taecbykuon44","HOM-000078","PC100","Rock light","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000078.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a1703retaecj0ts04kh","FOO-000817","PC100","Rongi 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000817.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a1w03rmtaecle28267w","FOO-000818","PC100","Rongi/lobia 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000818.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a2k03rutaec1rwp42v5","FOO-000819","PC100","Roohafja","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000819.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a3803s2taecmw42wje5","FOO-000820","PC100","Roohafza","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000820.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a3x03sataeca6jnc7eu","FOO-000821","PC100","Rose soap","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000821.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a4k03sitaecvvclwhi5","FOO-000822","PC100","Rose solid perfume","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000822.webp","Capture or approve a product-specific image for this SKU."
"cmrnl0a5a03sqtaecrnnmzoup","DIS-000052","PC100","Roti wrap 1kg foil","Disposables","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","DIS-000052.webp","Capture or approve a product-specific image for this SKU."
